 teamName = 레버쿠젠 rank = 1 win = 20 draw = 15 lose = 10 gain = 66 lost = 50 diff = 16 gameNumber = 45
 teamName = 함부르크 rank = 2 win = 20 draw = 13 lose = 12 gain = 70 lost = 54 diff = 16 gameNumber = 45
 teamName = 뒤셀도르트 rank = 3 win = 19 draw = 15 lose = 11 gain = 58 lost = 42 diff = 16 gameNumber = 45
 teamName = 우니온 베를린 rank = 4 win = 18 draw = 13 lose = 14 gain = 60 lost = 52 diff = 8 gameNumber = 45
 teamName = 쾰른 rank = 5 win = 19 draw = 10 lose = 16 gain = 59 lost = 63 diff = -4 gameNumber = 45
 teamName = 호펜하임 rank = 6 win = 17 draw = 14 lose = 14 gain = 52 lost = 45 diff = 7 gameNumber = 45
 teamName = 묀헨글라트바흐 rank = 7 win = 19 draw = 7 lose = 19 gain = 51 lost = 63 diff = -12 gameNumber = 45
 teamName = 볼프스부르크 rank = 8 win = 16 draw = 15 lose = 14 gain = 60 lost = 54 diff = 6 gameNumber = 45
 teamName = 아우크스부르크 rank = 9 win = 16 draw = 14 lose = 15 gain = 62 lost = 67 diff = -5 gameNumber = 45
 teamName = 마인츠 rank = 10 win = 17 draw = 10 lose = 18 gain = 69 lost = 62 diff = 7 gameNumber = 45
 teamName = 에센 rank = 11 win = 15 draw = 15 lose = 15 gain = 59 lost = 57 diff = 2 gameNumber = 45
 teamName = 바이에른 뮌헨 rank = 12 win = 14 draw = 11 lose = 20 gain = 49 lost = 54 diff = -5 gameNumber = 45
 teamName = 프랑크부르크 rank = 13 win = 12 draw = 17 lose = 16 gain = 44 lost = 56 diff = -12 gameNumber = 45
 teamName = 도르트문트 rank = 14 win = 13 draw = 12 lose = 20 gain = 57 lost = 63 diff = -6 gameNumber = 45
 teamName = 라이프치히 rank = 15 win = 12 draw = 12 lose = 21 gain = 57 lost = 68 diff = -11 gameNumber = 45
 teamName = 슈투트가르트 rank = 16 win = 10 draw = 13 lose = 22 gain = 36 lost = 59 diff = -23 gameNumber = 45
 teamName = 파리 생제르맹 rank = 1 win = 4 draw = 1 lose = 2 gain = 13 lost = 7 diff = 6
 teamName = 아틀레티코 마드리드 rank = 2 win = 3 draw = 2 lose = 2 gain = 7 lost = 5 diff = 2
 teamName = 바르셀로나 rank = 4 win = 4 draw = 1 lose = 1 gain = 7 lost = 5 diff = 2
 teamName = 리버풀 rank = 4 win = 2 draw = 3 lose = 1 gain = 8 lost = 6 diff = 2
 teamName = 바이에른 뮌헨 rank = 8 win = 3 draw = 0 lose = 1 gain = 5 lost = 3 diff = 2
 teamName = 도르트문트 rank = 8 win = 3 draw = 0 lose = 1 gain = 6 lost = 2 diff = 4
 teamName = 맨체스터 시티 rank = 8 win = 1 draw = 1 lose = 2 gain = 3 lost = 4 diff = -1
 teamName = 첼시 rank = 8 win = 1 draw = 1 lose = 2 gain = 6 lost = 5 diff = 1
 teamName = 프랑크부르크 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 3 diff = -1
 teamName = 라이프치히 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 6 diff = -4
 teamName = 레알 마드리드 rank = 16 win = 0 draw = 1 lose = 1 gain = 1 lost = 2 diff = -1
 teamName = 세비야 rank = 16 win = 0 draw = 0 lose = 2 gain = 1 lost = 3 diff = -2
 teamName = 맨체스터 유나이티드 rank = 16 win = 1 draw = 0 lose = 1 gain = 2 lost = 5 diff = -3
 teamName = 나폴리 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 3 diff = -1
 teamName = 밀란 rank = 16 win = 0 draw = 1 lose = 1 gain = 0 lost = 2 diff = -2
 teamName = 유벤투스 rank = 16 win = 0 draw = 0 lose = 2 gain = 0 lost = 4 diff = -4
 teamName = 레버쿠젠 rank = 1 win = 20 draw = 15 lose = 10 gain = 66 lost = 50 diff = 16 gameNumber = 45
 teamName = 함부르크 rank = 2 win = 20 draw = 13 lose = 12 gain = 70 lost = 54 diff = 16 gameNumber = 45
 teamName = 뒤셀도르트 rank = 3 win = 19 draw = 15 lose = 11 gain = 58 lost = 42 diff = 16 gameNumber = 45
 teamName = 우니온 베를린 rank = 4 win = 18 draw = 13 lose = 14 gain = 60 lost = 52 diff = 8 gameNumber = 45
 teamName = 쾰른 rank = 5 win = 19 draw = 10 lose = 16 gain = 59 lost = 63 diff = -4 gameNumber = 45
 teamName = 호펜하임 rank = 6 win = 17 draw = 14 lose = 14 gain = 52 lost = 45 diff = 7 gameNumber = 45
 teamName = 묀헨글라트바흐 rank = 7 win = 19 draw = 7 lose = 19 gain = 51 lost = 63 diff = -12 gameNumber = 45
 teamName = 볼프스부르크 rank = 8 win = 16 draw = 15 lose = 14 gain = 60 lost = 54 diff = 6 gameNumber = 45
 teamName = 아우크스부르크 rank = 9 win = 16 draw = 14 lose = 15 gain = 62 lost = 67 diff = -5 gameNumber = 45
 teamName = 마인츠 rank = 10 win = 17 draw = 10 lose = 18 gain = 69 lost = 62 diff = 7 gameNumber = 45
 teamName = 에센 rank = 11 win = 15 draw = 15 lose = 15 gain = 59 lost = 57 diff = 2 gameNumber = 45
 teamName = 바이에른 뮌헨 rank = 12 win = 14 draw = 11 lose = 20 gain = 49 lost = 54 diff = -5 gameNumber = 45
 teamName = 프랑크부르크 rank = 13 win = 12 draw = 17 lose = 16 gain = 44 lost = 56 diff = -12 gameNumber = 45
 teamName = 도르트문트 rank = 14 win = 13 draw = 12 lose = 20 gain = 57 lost = 63 diff = -6 gameNumber = 45
 teamName = 라이프치히 rank = 15 win = 12 draw = 12 lose = 21 gain = 57 lost = 68 diff = -11 gameNumber = 45
 teamName = 슈투트가르트 rank = 16 win = 10 draw = 13 lose = 22 gain = 36 lost = 59 diff = -23 gameNumber = 45
 teamName = 파리 생제르맹 rank = 1 win = 4 draw = 1 lose = 2 gain = 13 lost = 7 diff = 6
 teamName = 아틀레티코 마드리드 rank = 2 win = 3 draw = 2 lose = 2 gain = 7 lost = 5 diff = 2
 teamName = 바르셀로나 rank = 4 win = 4 draw = 1 lose = 1 gain = 7 lost = 5 diff = 2
 teamName = 리버풀 rank = 4 win = 2 draw = 3 lose = 1 gain = 8 lost = 6 diff = 2
 teamName = 바이에른 뮌헨 rank = 8 win = 3 draw = 0 lose = 1 gain = 5 lost = 3 diff = 2
 teamName = 도르트문트 rank = 8 win = 3 draw = 0 lose = 1 gain = 6 lost = 2 diff = 4
 teamName = 맨체스터 시티 rank = 8 win = 1 draw = 1 lose = 2 gain = 3 lost = 4 diff = -1
 teamName = 첼시 rank = 8 win = 1 draw = 1 lose = 2 gain = 6 lost = 5 diff = 1
 teamName = 프랑크부르크 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 3 diff = -1
 teamName = 라이프치히 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 6 diff = -4
 teamName = 레알 마드리드 rank = 16 win = 0 draw = 1 lose = 1 gain = 1 lost = 2 diff = -1
 teamName = 세비야 rank = 16 win = 0 draw = 0 lose = 2 gain = 1 lost = 3 diff = -2
 teamName = 맨체스터 유나이티드 rank = 16 win = 1 draw = 0 lose = 1 gain = 2 lost = 5 diff = -3
 teamName = 나폴리 rank = 16 win = 0 draw = 1 lose = 1 gain = 2 lost = 3 diff = -1
 teamName = 밀란 rank = 16 win = 0 draw = 1 lose = 1 gain = 0 lost = 2 diff = -2
 teamName = 유벤투스 rank = 16 win = 0 draw = 0 lose = 2 gain = 0 lost = 4 diff = -4
teams = TeamTotalInfoResponse(win=17, draw=11, lose=66, gain=54, lost=57, diff=-3)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=35, assist=0, pass=755, shooting=243, validShooting=80, foul=227, defense=514, win=19, draw=15, lose=11, isBest=34, avgGrade=53.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=1, pass=889, shooting=11, validShooting=4, foul=60, defense=624, win=19, draw=15, lose=11, isBest=1, avgGrade=17.42, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=0, pass=875, shooting=10, validShooting=8, foul=200, defense=475, win=19, draw=15, lose=11, isBest=0, avgGrade=15.6, gameNumber=45)
teams = TeamTotalInfoResponse(win=17, draw=10, lose=63, gain=69, lost=62, diff=7)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=9, pass=3, shooting=1, validShooting=1, foul=0, defense=22, win=17, draw=10, lose=18, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=36, assist=2, pass=399, shooting=260, validShooting=78, foul=446, defense=150, win=17, draw=10, lose=18, isBest=41, avgGrade=71.27, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=2, pass=506, shooting=16, validShooting=15, foul=239, defense=190, win=17, draw=10, lose=18, isBest=0, avgGrade=17.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=8, assist=3, pass=501, shooting=16, validShooting=10, foul=210, defense=181, win=17, draw=10, lose=18, isBest=0, avgGrade=15.69, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=6, pass=767, shooting=4, validShooting=2, foul=33, defense=826, win=17, draw=10, lose=18, isBest=0, avgGrade=22.58, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=2, pass=756, shooting=5, validShooting=4, foul=12, defense=887, win=17, draw=10, lose=18, isBest=3, avgGrade=25.42, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=10, pass=762, shooting=3, validShooting=1, foul=36, defense=828, win=17, draw=10, lose=18, isBest=2, avgGrade=22.76, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=1, pass=735, shooting=3, validShooting=1, foul=44, defense=808, win=17, draw=10, lose=18, isBest=1, avgGrade=20.49, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=8, assist=0, pass=847, shooting=20, validShooting=15, foul=178, defense=449, win=17, draw=10, lose=18, isBest=0, avgGrade=17.31, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=5, assist=3, pass=877, shooting=21, validShooting=9, foul=197, defense=451, win=17, draw=10, lose=18, isBest=0, avgGrade=17.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=0, pass=826, shooting=13, validShooting=9, foul=138, defense=488, win=17, draw=10, lose=18, isBest=0, avgGrade=16.11, gameNumber=45)
teams = TeamTotalInfoResponse(win=16, draw=15, lose=59, gain=60, lost=54, diff=6)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=5, pass=9, shooting=4, validShooting=2, foul=1, defense=29, win=16, draw=15, lose=14, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=39, assist=0, pass=548, shooting=251, validShooting=86, foul=288, defense=180, win=16, draw=15, lose=14, isBest=41, avgGrade=75.36, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=2, pass=480, shooting=12, validShooting=6, foul=193, defense=169, win=16, draw=15, lose=14, isBest=0, avgGrade=12.91, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=0, pass=469, shooting=21, validShooting=13, foul=254, defense=188, win=16, draw=15, lose=14, isBest=1, avgGrade=16.49, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=4, pass=842, shooting=2, validShooting=1, foul=38, defense=806, win=16, draw=15, lose=14, isBest=0, avgGrade=21.2, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=5, pass=739, shooting=3, validShooting=3, foul=34, defense=781, win=16, draw=15, lose=14, isBest=1, avgGrade=21.6, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=2, pass=714, shooting=1, validShooting=0, foul=42, defense=835, win=16, draw=15, lose=14, isBest=0, avgGrade=19.69, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=2, pass=816, shooting=4, validShooting=1, foul=17, defense=1023, win=16, draw=15, lose=14, isBest=3, avgGrade=27.11, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=1, pass=847, shooting=8, validShooting=5, foul=89, defense=493, win=16, draw=15, lose=14, isBest=0, avgGrade=15.2, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=2, pass=897, shooting=11, validShooting=6, foul=227, defense=434, win=16, draw=15, lose=14, isBest=0, avgGrade=15.36, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=9, assist=5, pass=635, shooting=17, validShooting=13, foul=97, defense=443, win=16, draw=15, lose=14, isBest=0, avgGrade=15.44, gameNumber=45)
teams = TeamTotalInfoResponse(win=19, draw=7, lose=64, gain=51, lost=63, diff=-12)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=6, pass=8, shooting=1, validShooting=0, foul=0, defense=28, win=19, draw=7, lose=19, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=6, assist=3, pass=477, shooting=12, validShooting=7, foul=419, defense=148, win=19, draw=7, lose=19, isBest=0, avgGrade=13.33, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=5, assist=2, pass=504, shooting=15, validShooting=9, foul=118, defense=212, win=19, draw=7, lose=19, isBest=0, avgGrade=15.09, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=1, pass=409, shooting=9, validShooting=5, foul=297, defense=168, win=19, draw=7, lose=19, isBest=0, avgGrade=10.82, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=777, shooting=3, validShooting=1, foul=22, defense=870, win=19, draw=7, lose=19, isBest=0, avgGrade=21.96, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=2, pass=696, shooting=5, validShooting=3, foul=41, defense=718, win=19, draw=7, lose=19, isBest=0, avgGrade=20.8, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=25, assist=4, pass=618, shooting=232, validShooting=62, foul=28, defense=746, win=19, draw=7, lose=19, isBest=45, avgGrade=164.49, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=0, pass=577, shooting=4, validShooting=1, foul=87, defense=687, win=19, draw=7, lose=19, isBest=0, avgGrade=18.09, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=5, assist=3, pass=713, shooting=7, validShooting=6, foul=66, defense=646, win=19, draw=7, lose=19, isBest=0, avgGrade=16.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=4, pass=825, shooting=9, validShooting=7, foul=62, defense=669, win=19, draw=7, lose=19, isBest=0, avgGrade=17.82, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=2, pass=868, shooting=12, validShooting=9, foul=68, defense=719, win=19, draw=7, lose=19, isBest=0, avgGrade=19.02, gameNumber=45)
teams = TeamTotalInfoResponse(win=16, draw=14, lose=60, gain=62, lost=67, diff=-5)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=1, pass=5, shooting=1, validShooting=1, foul=0, defense=16, win=16, draw=14, lose=15, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=4, assist=0, pass=525, shooting=17, validShooting=11, foul=235, defense=197, win=16, draw=14, lose=15, isBest=0, avgGrade=15.96, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=1, pass=517, shooting=11, validShooting=8, foul=301, defense=180, win=16, draw=14, lose=15, isBest=1, avgGrade=14.33, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=5, assist=2, pass=538, shooting=16, validShooting=12, foul=191, defense=184, win=16, draw=14, lose=15, isBest=0, avgGrade=16.49, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=9, pass=714, shooting=2, validShooting=2, foul=53, defense=673, win=16, draw=14, lose=15, isBest=2, avgGrade=18.29, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=4, pass=759, shooting=3, validShooting=1, foul=49, defense=770, win=16, draw=14, lose=15, isBest=1, avgGrade=19.84, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=3, pass=670, shooting=3, validShooting=1, foul=78, defense=780, win=16, draw=14, lose=15, isBest=1, avgGrade=20.04, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=3, pass=624, shooting=2, validShooting=2, foul=44, defense=777, win=16, draw=14, lose=15, isBest=4, avgGrade=20.24, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=4, pass=698, shooting=11, validShooting=8, foul=47, defense=606, win=16, draw=14, lose=15, isBest=0, avgGrade=16.4, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=0, pass=786, shooting=10, validShooting=9, foul=296, defense=431, win=16, draw=14, lose=15, isBest=0, avgGrade=14.24, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=39, assist=0, pass=803, shooting=247, validShooting=79, foul=161, defense=530, win=16, draw=14, lose=15, isBest=36, avgGrade=54.47, gameNumber=45)
teams = TeamTotalInfoResponse(win=10, draw=13, lose=67, gain=36, lost=59, diff=-23)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=3, pass=5, shooting=2, validShooting=0, foul=0, defense=14, win=10, draw=13, lose=22, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=6, assist=2, pass=476, shooting=18, validShooting=14, foul=172, defense=186, win=10, draw=13, lose=22, isBest=0, avgGrade=16.44, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=1, pass=509, shooting=11, validShooting=7, foul=201, defense=194, win=10, draw=13, lose=22, isBest=0, avgGrade=13.49, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=2, pass=452, shooting=14, validShooting=8, foul=286, defense=154, win=10, draw=13, lose=22, isBest=0, avgGrade=13.07, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=3, pass=746, shooting=2, validShooting=1, foul=31, defense=801, win=10, draw=13, lose=22, isBest=4, avgGrade=20.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=2, pass=587, shooting=4, validShooting=3, foul=39, defense=746, win=10, draw=13, lose=22, isBest=3, avgGrade=20.87, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=1, pass=540, shooting=1, validShooting=1, foul=23, defense=886, win=10, draw=13, lose=22, isBest=2, avgGrade=21.56, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=1, pass=730, shooting=0, validShooting=0, foul=30, defense=802, win=10, draw=13, lose=22, isBest=3, avgGrade=18.33, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=3, pass=662, shooting=10, validShooting=9, foul=59, defense=555, win=10, draw=13, lose=22, isBest=0, avgGrade=14.98, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=7, assist=0, pass=740, shooting=16, validShooting=13, foul=143, defense=535, win=10, draw=13, lose=22, isBest=1, avgGrade=16.69, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=18, assist=2, pass=846, shooting=230, validShooting=54, foul=115, defense=511, win=10, draw=13, lose=22, isBest=32, avgGrade=48.36, gameNumber=45)
teams = TeamTotalInfoResponse(win=20, draw=13, lose=59, gain=70, lost=54, diff=16)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=10, pass=4, shooting=0, validShooting=0, foul=0, defense=12, win=20, draw=13, lose=12, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=42, assist=4, pass=419, shooting=248, validShooting=74, foul=171, defense=176, win=20, draw=13, lose=12, isBest=37, avgGrade=69.73, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=9, assist=0, pass=548, shooting=17, validShooting=14, foul=173, defense=224, win=20, draw=13, lose=12, isBest=0, avgGrade=18.07, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=9, assist=0, pass=517, shooting=17, validShooting=15, foul=465, defense=146, win=20, draw=13, lose=12, isBest=1, avgGrade=17.18, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=6, pass=709, shooting=6, validShooting=3, foul=53, defense=753, win=20, draw=13, lose=12, isBest=2, avgGrade=22.38, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=3, assist=4, pass=692, shooting=6, validShooting=4, foul=47, defense=802, win=20, draw=13, lose=12, isBest=3, avgGrade=23.96, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=1, assist=0, pass=690, shooting=3, validShooting=2, foul=24, defense=873, win=20, draw=13, lose=12, isBest=2, avgGrade=22.6, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=4, pass=834, shooting=4, validShooting=3, foul=42, defense=835, win=20, draw=13, lose=12, isBest=1, avgGrade=23.27, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=2, assist=3, pass=849, shooting=10, validShooting=5, foul=73, defense=543, win=20, draw=13, lose=12, isBest=0, avgGrade=16.07, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=9, assist=0, pass=846, shooting=13, validShooting=10, foul=187, defense=470, win=20, draw=13, lose=12, isBest=0, avgGrade=16.24, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=6, assist=4, pass=846, shooting=11, validShooting=8, foul=52, defense=621, win=20, draw=13, lose=12, isBest=0, avgGrade=17.91, gameNumber=45)
teams = TeamTotalInfoResponse(win=15, draw=15, lose=60, gain=59, lost=57, diff=2)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=12, pass=5, shooting=2, validShooting=0, foul=0, defense=12, win=15, draw=15, lose=15, isBest=0, avgGrade=0.0, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=35, assist=1, pass=618, shooting=270, validShooting=88, foul=271, defense=172, win=15, draw=15, lose=15, isBest=42, avgGrade=79.33, gameNumber=45)
playerInfo = PlayerTotalInfoResponse(goal=0, assist=0, pass=0, shooting=0, validShooting=0, foul=0, defense=0, win=0, draw=0, lose=0, isBest=0, avgGrade=0.0, gameNumber=0)
